Tipo DTE	Folio	Emisión	RUT Emisor	Emisor	Vencimiento	Sucursal	RUT Cliente	Cliente	Email	TimeStamp	Descripción	Número OC	Número Pedido	Contrato	Monto Neto	Monto Exento	IVA	Monto Total	Contacto	Autorizado SII	Distribuido	Recibido	Cedido	Anulado
61	634	31-12-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-12-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-01-2017 11:19:02	Corrige Documento: 548866 Glosa:Comision Giro CL972514181				99870	0	18975	118845	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	596	31-12-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-12-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-01-2017 22:57:00	Corrige Documento: 718822 Glosa:Comision Giro CL1181971981				198168	0	37652	235820	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	586	31-12-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-12-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-01-2017 22:26:00	Corrige Documento: 702407 Glosa:Comision Giro CL943623081				162374	0	30851	193225	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	587	31-12-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-12-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-01-2017 22:30:00	Corrige Documento: 708638 Glosa:Comision Giro CL1015512081				234775	0	44607	279382	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	601	31-12-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-12-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-01-2017 23:19:01	Corrige Documento: 481379 Glosa:Comision Giro CL1180378481				142063	0	26992	169055	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	594	31-12-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-12-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	19-01-2017 22:49:00	Corrige Documento: 714466 Glosa:Comision Giro CL1112975381				181370	0	34460	215830	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	620	30-12-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-12-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-01-2017 9:33:01	Corrige Documento: 548892 Glosa:Comision Giro CL973637881				110198	0	20938	131136	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	550	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 11:19:48	Corrige Documento: 470233 Glosa:Comision Giro CL673828881				159311	0	30269	189580	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	559	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 11:52:48	Corrige Documento: 971233 Glosa:Comision Giro CL818762081				154134	0	29286	183420	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	567	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 12:50:48	Corrige Documento: 687915 Glosa:Comision Giro CL699216381				158649	0	30143	188792	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	570	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 13:06:47	Corrige Documento: 698091 Glosa:Comision Giro CL859307981				260007	0	49401	309408	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	572	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 13:18:47	Corrige Documento: 470724 Glosa:Comision Giro CL692518181				121399	0	23066	144465	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	569	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 13:01:48	Corrige Documento: 694312 Glosa:Comision Giro CL806278381				169252	0	32158	201410	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	582	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 14:50:55	Corrige Documento: 975754 Glosa:Comision Giro CL906183881				89775	0	17057	106832	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	540	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 10:46:48	Corrige Documento: 685972 Glosa:Comision Giro CL674529381				140838	0	26759	167597	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	549	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 11:15:48	Corrige Documento: 701459 Glosa:Comision Giro CL927770381				153925	0	29246	183171	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	553	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 11:31:54	Corrige Documento: 475540 Glosa:Comision Giro CL920188681				157789	0	29980	187769	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	554	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 11:35:47	Corrige Documento: 966382 Glosa:Comision Giro CL720558281				155745	0	29592	185337	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	577	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 13:51:54	Corrige Documento: 963912 Glosa:Comision Giro CL682923481				196067	0	37253	233320	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	544	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 10:57:47	Corrige Documento: 691082 Glosa:Comision Giro CL743573981				211903	0	40262	252165	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	566	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 12:45:47	Corrige Documento: 1503518 Glosa:Comision Giro CL903583181				114601	0	21774	136375	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	564	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 12:33:47	Corrige Documento: 545930 Glosa:Comision Giro CL801533281				131696	0	25022	156718	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	575	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 13:36:55	Corrige Documento: 474465 Glosa:Comision Giro CL867907581				84984	0	16147	101131	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	580	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 14:13:54	Corrige Documento: 970746 Glosa:Comision Giro CL811293181				218064	0	41432	259496	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	579	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 14:07:54	Corrige Documento: 968609 Glosa:Comision Giro CL764996081				126333	0	24003	150336	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	552	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 11:28:47	Corrige Documento: 473509 Glosa:Comision Giro CL821123781				65144	0	12377	77521	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	560	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 11:56:48	Corrige Documento: 974251 Glosa:Comision Giro CL876136881				249616	0	47427	297043	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	556	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 11:43:47	Corrige Documento: 966101 Glosa:Comision Giro CL717998981				196585	0	37351	233936	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	571	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 13:13:48	Corrige Documento: 701152 Glosa:Comision Giro CL920176381				145022	0	27554	172576	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	565	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 12:40:48	Corrige Documento: 547573 Glosa:Comision Giro CL897706181				91754	0	17433	109187	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	576	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 13:44:55	Corrige Documento: 475835 Glosa:Comision Giro CL935292181				118427	0	22501	140928	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	542	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 10:52:47	Corrige Documento: 687906 Glosa:Comision Giro CL698928381				118899	0	22591	141490	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	543	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 10:54:47	Corrige Documento: 689805 Glosa:Comision Giro CL725247781				195431	0	37132	232563	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	563	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 12:28:48	Corrige Documento: 543911 Glosa:Comision Giro CL686656781				219766	0	41756	261522	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	573	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 13:24:48	Corrige Documento: 471780 Glosa:Comision Giro CL735188481				57472	0	10920	68392	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	548	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 11:13:48	Corrige Documento: 699281 Glosa:Comision Giro CL882370681				292349	0	55546	347895	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	547	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 11:08:48	Corrige Documento: 696832 Glosa:Comision Giro CL840825181				277250	0	52678	329928	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	568	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 12:56:48	Corrige Documento: 691490 Glosa:Comision Giro CL753654981				131409	0	24968	156377	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	583	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 14:55:55	Corrige Documento: 543905 Glosa:Comision Giro CL686531081				224447	0	42645	267092	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	581	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 14:20:48	Corrige Documento: 972723 Glosa:Comision Giro CL845279981				235644	0	44772	280416	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	541	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 10:49:47	Corrige Documento: 687209 Glosa:Comision Giro CL688405381				124690	0	23691	148381	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	555	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 11:39:48	Corrige Documento: 962022 Glosa:Comision Giro CL648263881				153510	0	29167	182677	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	558	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 11:49:49	Corrige Documento: 964043 Glosa:Comision Giro CL685266181				162226	0	30823	193049	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	584	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 15:03:47	Corrige Documento: 546921 Glosa:Comision Giro CL858894881				101258	0	19239	120497	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	585	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 15:09:56	Corrige Documento: 1503404 Glosa:Comision Giro CL881362781				46198	0	8778	54976	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	545	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 11:01:49	Corrige Documento: 692674 Glosa:Comision Giro CL776087581				239634	0	45530	285164	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	551	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 11:25:48	Corrige Documento: 471816 Glosa:Comision Giro CL736631381				55685	0	10580	66265	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	578	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 13:58:54	Corrige Documento: 966793 Glosa:Comision Giro CL728524281				186647	0	35463	222110	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	561	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 12:16:54	Corrige Documento: 975447 Glosa:Comision Giro CL900411081				182170	0	34612	216782	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	562	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 12:20:48	Corrige Documento: 977252 Glosa:Comision Giro CL937566381				75270	0	14301	89571	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	574	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 13:30:47	Corrige Documento: 473045 Glosa:Comision Giro CL806090981				116596	0	22153	138749	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	546	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 11:05:48	Corrige Documento: 694988 Glosa:Comision Giro CL815875981				252067	0	47893	299960	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	557	30-11-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-11-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-12-2016 11:46:47	Corrige Documento: 969074 Glosa:Comision Giro CL774815281				173267	0	32921	206188	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	500	31-10-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	21-11-2016 10:46:09	Corrige Documento: 677872 Glosa:Comision Giro CL554404781				207786	0	39479	247265	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	513	31-10-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	21-11-2016 12:24:09	Corrige Documento: 947377 Glosa:Comision Giro CL381957181				117702	0	22363	140065	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	514	31-10-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-10-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	21-11-2016 12:35:10	Corrige Documento: 952085 Glosa:Comision Giro CL464425781				297295	0	56486	353781	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
